[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]   5385      0      0   1401 / 500000     1.3s test_prop_DeleteUnion (collecting)
[ ]   5718      0      0   1488 / 500000     1.4s test_prop_DeleteUnion (collecting)
[ ]   5947      0      0   1557 / 500000     1.5s test_prop_DeleteUnion (collecting)
[ ]   6286      0      0   1642 / 500000     1.6s test_prop_DeleteUnion (collecting)
[ ]   6516      0      0   1700 / 500000     1.7s test_prop_DeleteUnion (collecting)
[ ]   6815      0      0   1771 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]   7109      0      0   1843 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]   7498      0      0   1937 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]   7865      0      0   2034 / 500000   119.8s test_prop_DeleteUnion (collecting)
[ ]   8201      0      0   2134 / 500000   119.9s test_prop_DeleteUnion (collecting)
[ ]   8612      0      0   2241 / 500000   120.0s test_prop_DeleteUnion (collecting)
[ ]   9048      0      0   2360 / 500000   120.1s test_prop_DeleteUnion (collecting)
[ ]   9414      0      0   2454 / 500000   120.3s test_prop_DeleteUnion (collecting)
[ ]   9974      0      0   2607 / 500000   120.4s test_prop_DeleteUnion (collecting)
[ ]  10396      0      0   2712 / 500000   120.5s test_prop_DeleteUnion (collecting)
[ ]  10817      0      0   2820 / 500000   120.6s test_prop_DeleteUnion (collecting)
[ ]  11245      0      0   2925 / 500000   120.7s test_prop_DeleteUnion (collecting)
[ ]  11599      0      0   3023 / 500000   120.8s test_prop_DeleteUnion (collecting)
[ ]  11951      0      0   3110 / 500000   120.9s test_prop_DeleteUnion (collecting)
[ ]  12351      0      0   3211 / 500000   121.0s test_prop_DeleteUnion (collecting)
[ ]  12772      0      0   3329 / 500000   121.1s test_prop_DeleteUnion (collecting)
[ ]  13043      0      0   3407 / 500000   121.2s test_prop_DeleteUnion (collecting)
[ ]  13332      0      0   3473 / 500000   121.3s test_prop_DeleteUnion (collecting)
[ ]  13616      0      0   3558 / 500000   121.4s test_prop_DeleteUnion (collecting)
[ ]  13971      0      0   3655 / 500000   121.5s test_prop_DeleteUnion (collecting)
[ ]  14408      0      0   3757 / 500000   121.6s test_prop_DeleteUnion (collecting)
[ ]  14748      0      0   3855 / 500000   121.7s test_prop_DeleteUnion (collecting)
[ ]  15230      0      0   3969 / 500000   121.8s test_prop_DeleteUnion (collecting)
[ ]  15683      0      0   4090 / 500000   121.9s test_prop_DeleteUnion (collecting)
[ ]  16007      0      0   4168 / 500000   122.0s test_prop_DeleteUnion (collecting)
[ ]  16347      0      0   4260 / 500000   122.1s test_prop_DeleteUnion (collecting)
[ ]  16668      0      0   4340 / 500000   122.2s test_prop_DeleteUnion (collecting)
[ ]  17040      0      0   4439 / 500000   122.3s test_prop_DeleteUnion (collecting)
[ ]  17427      0      0   4535 / 500000   122.4s test_prop_DeleteUnion (collecting)
[ ]  17757      0      0   4624 / 500000   122.5s test_prop_DeleteUnion (collecting)
[ ]  18181      0      0   4752 / 500000   122.6s test_prop_DeleteUnion (collecting)
[ ]  18482      0      0   4819 / 500000   122.7s test_prop_DeleteUnion (collecting)
[ ]  18848      0      0   4917 / 500000   122.8s test_prop_DeleteUnion (collecting)
[ ]  19055      0      0   4969 / 500000   122.9s test_prop_DeleteUnion (collecting)
[ ]  19461      0      0   5055 / 500000   123.0s test_prop_DeleteUnion (collecting)
[ ]  19838      0      0   5151 / 500000   123.1s test_prop_DeleteUnion
[ ]  20228      0      0   5272 / 500000   123.2s test_prop_DeleteUnion (collecting)
[ ]  20782      0      0   5418 / 500000   123.3s test_prop_DeleteUnion (collecting)
[ ]  21200      0      0   5535 / 500000   123.4s test_prop_DeleteUnion (collecting)
[ ]  21509      0      0   5618 / 500000   123.5s test_prop_DeleteUnion (collecting)
[ ]  21843      0      0   5698 / 500000   123.6s test_prop_DeleteUnion (collecting)
[ ]  22285      0      0   5821 / 500000   123.7s test_prop_DeleteUnion (collecting)
[ ]  22581      0      0   5905 / 500000   123.8s test_prop_DeleteUnion (collecting)
[ ]  22906      0      0   5987 / 500000   123.9s test_prop_DeleteUnion (collecting)
[ ]  23139      0      0   6047 / 500000   124.0s test_prop_DeleteUnion (collecting)
[ ]  23620      0      0   6164 / 500000   124.1s test_prop_DeleteUnion (collecting)
[ ]  23951      0      0   6246 / 500000   124.2s test_prop_DeleteUnion (collecting)
[ ]  24153      0      0   6294 / 500000   124.3s test_prop_DeleteUnion (collecting)
[ ]  24508      0      0   6391 / 500000   124.4s test_prop_DeleteUnion (collecting)
[ ]  24755      0      0   6460 / 500000   124.5s test_prop_DeleteUnion (collecting)
[ ]  25225      0      0   6574 / 500000   124.6s test_prop_DeleteUnion (collecting)
[ ]  25583      0      0   6673 / 500000   124.7s test_prop_DeleteUnion (collecting)
[ ]  25934      0      0   6773 / 500000   124.8s test_prop_DeleteUnion (collecting)
[ ]  26298      0      0   6869 / 500000   124.9s test_prop_DeleteUnion (collecting)
[ ]  26612      0      0   6949 / 500000   125.0s test_prop_DeleteUnion (collecting)
[ ]  27019      0      0   7060 / 500000   125.1s test_prop_DeleteUnion (collecting)
[ ]  27354      0      0   7154 / 500000   125.2s test_prop_DeleteUnion (collecting)
[ ]  27753      0      0   7247 / 500000   125.4s test_prop_DeleteUnion (collecting)
[ ]  28258      0      0   7371 / 500000   125.5s test_prop_DeleteUnion (collecting)
[ ]  28594      0      0   7454 / 500000   125.6s test_prop_DeleteUnion (collecting)
[ ]  29026      0      0   7554 / 500000   125.7s test_prop_DeleteUnion (collecting)
[ ]  29406      0      0   7649 / 500000   125.8s test_prop_DeleteUnion (collecting)
[ ]  29666      0      0   7708 / 500000   125.9s test_prop_DeleteUnion (collecting)
[ ]  30022      0      0   7802 / 500000   126.0s test_prop_DeleteUnion (collecting)
[ ]  30364      0      0   7909 / 500000   126.1s test_prop_DeleteUnion (collecting)
[ ]  30771      0      0   8013 / 500000   126.2s test_prop_DeleteUnion (collecting)
[ ]  31162      0      0   8126 / 500000   126.3s test_prop_DeleteUnion (collecting)
[ ]  31431      0      0   8191 / 500000   126.4s test_prop_DeleteUnion (collecting)
[ ]  31912      0      0   8310 / 500000   126.5s test_prop_DeleteUnion (collecting)
[ ]  32202      0      0   8391 / 500000   126.6s test_prop_DeleteUnion (collecting)
[ ]  32500      0      0   8462 / 500000   126.7s test_prop_DeleteUnion (collecting)
[ ]  32807      0      0   8544 / 500000   126.8s test_prop_DeleteUnion (collecting)
[ ]  33292      0      0   8665 / 500000   126.9s test_prop_DeleteUnion (collecting)
[ ]  33625      0      0   8747 / 500000   127.0s test_prop_DeleteUnion (collecting)
[ ]  33954      0      0   8830 / 500000   127.1s test_prop_DeleteUnion (collecting)
[ ]  34369      0      0   8955 / 500000   127.2s test_prop_DeleteUnion (collecting)
[ ]  34719      0      0   9055 / 500000   127.3s test_prop_DeleteUnion (collecting)
[ ]  35108      0      0   9158 / 500000   127.4s test_prop_DeleteUnion (collecting)
[ ]  35534      0      0   9266 / 500000   127.5s test_prop_DeleteUnion (collecting)
[ ]  35836      0      0   9358 / 500000   127.6s test_prop_DeleteUnion (collecting)
[ ]  36159      0      0   9431 / 500000   127.7s test_prop_DeleteUnion (collecting)
[ ]  36579      0      0   9566 / 500000   127.8s test_prop_DeleteUnion (collecting)
[ ]  36930      0      0   9650 / 500000   127.9s test_prop_DeleteUnion (collecting)
[ ]  37377      0      0   9775 / 500000   128.0s test_prop_DeleteUnion (collecting)
[ ]  37847      0      0   9900 / 500000   128.1s test_prop_DeleteUnion (collecting)
[ ]  38158      0      0   9980 / 500000   128.2s test_prop_DeleteUnion (collecting)
[ ]  38565      0      0  10070 / 500000   128.3s test_prop_DeleteUnion (collecting)
[ ]  38805      0      0  10137 / 500000   128.4s test_prop_DeleteUnion (collecting)
[ ]  39307      0      0  10269 / 500000   128.5s test_prop_DeleteUnion (collecting)
[ ]  39562      0      0  10336 / 500000   128.6s test_prop_DeleteUnion (collecting)
[ ]  39898      0      0  10429 / 500000   128.7s test_prop_DeleteUnion (collecting)
[ ]  40325      0      0  10535 / 500000   128.8s test_prop_DeleteUnion (collecting)
[ ]  40593      0      0  10616 / 500000   128.9s test_prop_DeleteUnion (collecting)
[ ]  40899      0      0  10695 / 500000   129.0s test_prop_DeleteUnion (collecting)
[ ]  41269      0      0  10807 / 500000   129.1s test_prop_DeleteUnion (collecting)
[ ]  41588      0      0  10904 / 500000   129.2s test_prop_DeleteUnion (collecting)
[ ]  42016      0      0  11011 / 500000   129.4s test_prop_DeleteUnion (collecting)
[ ]  42402      0      0  11105 / 500000   129.5s test_prop_DeleteUnion (collecting)
[ ]  42829      0      0  11232 / 500000   129.6s test_prop_DeleteUnion (collecting)
[ ]  43303      0      0  11360 / 500000   129.7s test_prop_DeleteUnion (collecting)
[ ]  43701      0      0  11444 / 500000   129.8s test_prop_DeleteUnion (collecting)
[ ]  44025      0      0  11513 / 500000   129.9s test_prop_DeleteUnion (collecting)
[ ]  44452      0      0  11638 / 500000   130.0s test_prop_DeleteUnion (collecting)
[ ]  44844      0      0  11724 / 500000   130.1s test_prop_DeleteUnion (collecting)
[ ]  45291      0      0  11846 / 500000   130.2s test_prop_DeleteUnion (collecting)
[ ]  45627      0      0  11940 / 500000   130.3s test_prop_DeleteUnion (collecting)
[ ]  46082      0      0  12060 / 500000   130.4s test_prop_DeleteUnion (collecting)
[ ]  46542      0      0  12178 / 500000   130.5s test_prop_DeleteUnion (collecting)
[ ]  46921      0      0  12271 / 500000   130.6s test_prop_DeleteUnion (collecting)
[ ]  47354      0      0  12394 / 500000   130.7s test_prop_DeleteUnion (collecting)
[ ]  47703      0      0  12483 / 500000   130.8s test_prop_DeleteUnion (collecting)
[ ]  48228      0      0  12627 / 500000   130.9s test_prop_DeleteUnion (collecting)
[ ]  48576      0      0  12725 / 500000   131.0s test_prop_DeleteUnion (collecting)
[ ]  49026      0      0  12829 / 500000   131.1s test_prop_DeleteUnion (collecting)
[ ]  49369      0      0  12910 / 500000   131.2s test_prop_DeleteUnion (collecting)
[ ]  49769      0      0  13011 / 500000   131.3s test_prop_DeleteUnion (collecting)
[ ]  50182      0      0  13116 / 500000   131.4s test_prop_DeleteUnion (collecting)
[ ]  50434      0      0  13187 / 500000   131.5s test_prop_DeleteUnion (collecting)
[ ]  50983      0      0  13350 / 500000   131.6s test_prop_DeleteUnion (collecting)
[ ]  51346      0      0  13441 / 500000   131.7s test_prop_DeleteUnion (collecting)
[ ]  51681      0      0  13519 / 500000   131.8s test_prop_DeleteUnion (collecting)
[ ]  51930      0      0  13593 / 500000   131.9s test_prop_DeleteUnion (collecting)
[ ]  52106      0      0  13638 / 500000   132.0s test_prop_DeleteUnion (collecting)
[ ]  52330      0      0  13701 / 500000   132.1s test_prop_DeleteUnion (collecting)
[ ]  52725      0      0  13788 / 500000   132.2s test_prop_DeleteUnion (collecting)
[ ]  53039      0      0  13870 / 500000   132.3s test_prop_DeleteUnion (collecting)
[ ]  53318      0      0  13947 / 500000   132.4s test_prop_DeleteUnion (collecting)
[ ]  53759      0      0  14068 / 500000   132.5s test_prop_DeleteUnion (collecting)
[ ]  54114      0      0  14153 / 500000   132.6s test_prop_DeleteUnion (collecting)
[ ]  54439      0      0  14238 / 500000   132.7s test_prop_DeleteUnion (collecting)
[ ]  54694      0      0  14301 / 500000   132.8s test_prop_DeleteUnion (collecting)
[ ]  55036      0      0  14392 / 500000   132.9s test_prop_DeleteUnion (collecting)
[ ]  55535      0      0  14521 / 500000   133.0s test_prop_DeleteUnion (collecting)
[ ]  55929      0      0  14631 / 500000   133.1s test_prop_DeleteUnion (collecting)
[ ]  56310      0      0  14726 / 500000   133.2s test_prop_DeleteUnion (collecting)
[ ]  56628      0      0  14804 / 500000   133.3s test_prop_DeleteUnion (collecting)
[ ]  57064      0      0  14919 / 500000   133.4s test_prop_DeleteUnion (collecting)
[ ]  57501      0      0  15017 / 500000   133.5s test_prop_DeleteUnion (collecting)
[ ]  57890      0      0  15113 / 500000   133.6s test_prop_DeleteUnion (collecting)
[ ]  58333      0      0  15233 / 500000   133.7s test_prop_DeleteUnion (collecting)
[ ]  58721      0      0  15329 / 500000   133.8s test_prop_DeleteUnion (collecting)
[ ]  59123      0      0  15433 / 500000   133.9s test_prop_DeleteUnion (collecting)
[ ]  59377      0      0  15502 / 500000   134.0s test_prop_DeleteUnion (collecting)
[ ]  59676      0      0  15571 / 500000   141.1s test_prop_DeleteUnion (collecting)
[ ]  60040      0      0  15668 / 500000   141.2s test_prop_DeleteUnion (collecting)
[ ]  60351      0      0  15750 / 500000   141.3s test_prop_DeleteUnion (collecting)
[ ]  60761      0      0  15853 / 500000   141.4s test_prop_DeleteUnion (collecting)
[ ]  61108      0      0  15949 / 500000   141.5s test_prop_DeleteUnion (collecting)
[ ]  61445      0      0  16031 / 500000   141.6s test_prop_DeleteUnion (collecting)
[ ]  61860      0      0  16148 / 500000   141.7s test_prop_DeleteUnion (collecting)
[ ]  62202      0      0  16236 / 500000   141.8s test_prop_DeleteUnion (collecting)
[ ]  62478      0      0  16307 / 500000   141.9s test_prop_DeleteUnion (collecting)
[ ]  62714      0      0  16367 / 500000   142.0s test_prop_DeleteUnion (collecting)
[ ]  63186      0      0  16489 / 500000   142.1s test_prop_DeleteUnion (collecting)
[ ]  63645      0      0  16601 / 500000   142.2s test_prop_DeleteUnion (collecting)
[ ]  64256      0      0  16761 / 500000   142.3s test_prop_DeleteUnion (collecting)
[ ]  64723      0      0  16898 / 500000   142.4s test_prop_DeleteUnion (collecting)
[ ]  65089      0      0  16989 / 500000   142.5s test_prop_DeleteUnion (collecting)
[ ]  65555      0      0  17130 / 500000   142.6s test_prop_DeleteUnion (collecting)
[ ]  66014      0      0  17258 / 500000   142.7s test_prop_DeleteUnion (collecting)
[ ]  66230      0      0  17305 / 500000   142.8s test_prop_DeleteUnion (collecting)
[ ]  66636      0      0  17414 / 500000   142.9s test_prop_DeleteUnion (collecting)
[ ]  66919      0      0  17491 / 500000   143.0s test_prop_DeleteUnion (collecting)
[ ]  67147      0      0  17543 / 500000   143.1s test_prop_DeleteUnion (collecting)
[ ]  67504      0      0  17652 / 500000   143.2s test_prop_DeleteUnion (collecting)
[ ]  67833      0      0  17742 / 500000   143.3s test_prop_DeleteUnion (collecting)
[ ]  68199      0      0  17825 / 500000   143.4s test_prop_DeleteUnion (collecting)
[ ]  68694      0      0  17947 / 500000   143.5s test_prop_DeleteUnion (collecting)
[ ]  69098      0      0  18069 / 500000   143.7s test_prop_DeleteUnion (collecting)
[ ]  69507      0      0  18178 / 500000   143.8s test_prop_DeleteUnion (collecting)
[ ]  70130      0      0  18351 / 500000   143.9s test_prop_DeleteUnion (collecting)
[ ]  70588      0      0  18474 / 500000   144.0s test_prop_DeleteUnion (collecting)
[ ]  71023      0      0  18583 / 500000   144.1s test_prop_DeleteUnion (collecting)
[ ]  71475      0      0  18704 / 500000   144.2s test_prop_DeleteUnion (collecting)
[ ]  71922      0      0  18826 / 500000   144.3s test_prop_DeleteUnion (collecting)
[ ]  72218      0      0  18904 / 500000   144.4s test_prop_DeleteUnion (collecting)
[ ]  72632      0      0  19032 / 500000   144.5s test_prop_DeleteUnion (collecting)
[ ]  73162      0      0  19169 / 500000   144.6s test_prop_DeleteUnion (collecting)
[ ]  73516      0      0  19271 / 500000   144.7s test_prop_DeleteUnion (collecting)
[ ]  73878      0      0  19360 / 500000   144.8s test_prop_DeleteUnion (collecting)
[ ]  74226      0      0  19470 / 500000   144.9s test_prop_DeleteUnion (collecting)
[ ]  74535      0      0  19558 / 500000   145.0s test_prop_DeleteUnion (collecting)
[ ]  74807      0      0  19632 / 500000   145.1s test_prop_DeleteUnion (collecting)
[ ]  75126      0      0  19716 / 500000   145.2s test_prop_DeleteUnion (collecting)
[ ]  75796      0      0  19903 / 500000   145.3s test_prop_DeleteUnion (collecting)
[ ]  76198      0      0  20012 / 500000   145.4s test_prop_DeleteUnion (collecting)
[ ]  76673      0      0  20141 / 500000   145.5s test_prop_DeleteUnion (collecting)
[ ]  76980      0      0  20214 / 500000   145.6s test_prop_DeleteUnion (collecting)
[ ]  77356      0      0  20309 / 500000   145.7s test_prop_DeleteUnion (collecting)
[ ]  77784      0      0  20417 / 500000   145.8s test_prop_DeleteUnion (collecting)
[ ]  78252      0      0  20527 / 500000   145.9s test_prop_DeleteUnion (collecting)
[ ]  78545      0      0  20604 / 500000   146.0s test_prop_DeleteUnion (collecting)
